League,Home,Away,INC,Date,Time,H_Score,A_Score,WIN,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards
laliga,Elche,Barcelona,"[""44' Goal_Home - Fidel"", ""49' Yellow_Away - Araujo R.(Podcięcie)"", ""56' Yellow_Home - Barragan A.(Podcięcie)"", ""58' Yellow_Away - Dembele O.(Niesportowe zachowanie)"", ""60' Goal_Away - Torres F.(Alba J.)"", ""67' Yellow_Home - Ponce E.(Podcięcie)"", ""71' Yellow_Away - Dani Alves(Nadmierna ostrość)"", ""72' Yellow_Away - Nico(Nadmierna ostrość)"", ""82' Yellow_Away - Pique G.(Niesportowe zachowanie)"", ""84' Goal_Away - Depay M.(Penalty )"", ""88' Red_Card_Home - Pastore J.(Poza boiskiem, Niesportowe zachowanie)"", ""90+6' Yellow_Away - Depay M.(Opóźnianie gry)""]",06.03.2022,16:15,1,2,Away,33%,67%,13,20,3,9,78,137,40,65,5,9,5,2,15,17,5,6,3,4,7,2,10,8,2,6
laliga,Cadiz,Vallecano,"[""10' Yellow_Home - Akapo C.(Nadmierna ostrość)"", ""12' Yellow_Away - Palazon I.(Nadmierna ostrość)"", ""37' Yellow_Home - Alcaraz R.(Nadmierna ostrość)"", ""45+1' Yellow_Home - Idrissi O.(Przytrzymywanie)"", ""45+2' Yellow_Away - Garcia A.(Przytrzymywanie)"", ""55' Goal_Home - Alcaraz R.(Idrissi O.)"", ""62' Yellow_Away - Maras N.(Nadmierna ostrość)"", ""63' Goal_Home - Idrissi O."", ""65' Yellow_Home - Alejo I.(Niesportowe zachowanie)"", ""82' Yellow_Home - Sobrino R.(Nadmierna ostrość)""]",06.03.2022,14:00,2,0,Home,46%,54%,13,14,7,3,105,103,51,41,5,7,1,4,17,24,5,6,1,2,3,5,23,15,5,3
laliga,Real Madrid,Real Sociedad,"[""10' Goal_Away - Oyarzabal M.(Penalty )"", ""40' Goal_Home - Camavinga E.(Modric L.)"", ""43' Goal_Home - Modric L.(Benzema K.)"", ""58' Yellow_Away - Zaldua J.(Podcięcie)"", ""69' Var_Home"", ""76' Goal_Home - Benzema K.(Penalty )"", ""79' Goal_Home - Asensio M.(Carvajal D.)"", ""81' Yellow_Away - Merino M.(Podcięcie)""]",05.03.2022,21:00,4,1,Home,64%,36%,18,1,8,1,156,61,109,17,4,0,6,0,11,12,7,1,3,0,0,4,12,14,0,2
laliga,Valencia,Granada,"[""27' Yellow_Home - Comert E.(Podcięcie)"", ""34' Yellow_Home - Musah Y.(Podcięcie)"", ""48' Goal_Home - Guedes G.(Soler C.)"", ""51' Goal_Home - Gomez M.(Soler C.)"", ""56' Own_Away - Domenech J.()"", ""62' Goal_Home - Soler C.(Penalty )"", ""63' Yellow_Away - Diaz V.(Niesportowe zachowanie)"", ""69' Yellow_Home - Marcos Andre(Nadmierna ostrość)"", ""79' Yellow_Away - Rochina R.(Przytrzymywanie)"", ""88' Yellow_Away - Quini(Nadmierna ostrość)""]",05.03.2022,18:30,3,1,Home,52%,48%,12,7,4,0,104,85,54,33,6,6,2,1,14,15,3,6,1,2,0,1,14,13,3,3
laliga,Espanyol,Getafe,"[""02' Yellow_Away - Mitrovic S.(Nadmierna ostrość)"", ""17' Goal_Home - Cabrera L.(Vilhena T.)"", ""27' Own_Home - Cabaco E.()"", ""32' Yellow_Away - Unal E.(Nadmierna ostrość)"", ""40' Yellow_Home - Gil O.(Nadmierna ostrość)"", ""42' Yellow_Home - Vilhena T.(Nadmierna ostrość)"", ""43' Yellow_Home - Lopez D.(Niesportowe zachowanie)"", ""56' Yellow_Away - Rodriguez O.(Nadmierna ostrość)"", ""56' Yellow_Home - Herrera Y.(Niesportowe zachowanie)"", ""64' Yellow_Home - Cabrera L.(Nadmierna ostrość)"", ""72' Yellow_Away - Djene(Symulowanie)"", ""72' Yellow_Home - Darder S.(Przytrzymywanie)"", ""78' Yellow_Away - Cabaco E.(Podcięcie)""]",05.03.2022,16:15,2,0,Home,55%,45%,4,12,1,3,125,123,29,38,2,5,1,4,16,22,1,5,5,1,3,0,17,15,6,5
laliga,Osasuna,Villarreal,"[""63' Goal_Home - Avila C.(Garcia R.)"", ""74' Yellow_Home - Avila C.(Faul)""]",05.03.2022,14:00,1,0,Home,27%,73%,12,10,3,1,68,141,34,75,8,4,1,5,9,14,6,8,2,3,1,2,12,6,1,0
laliga,Alaves,Sevilla,"[""12' Yellow_Away - Jordan J.(Faul)"", ""34' Yellow_Home - Lejeune F.(Faul)"", ""49' Yellow_Home - Duarte R.(Faul)"", ""63' Yellow_Home - Pons P.(Podcięcie)""]",04.03.2022,21:00,0,0,Draw,34%,66%,14,13,2,4,130,99,61,48,7,6,5,3,18,21,5,5,1,4,4,2,16,8,3,1
laliga,Mallorca,Real Sociedad,"[""35' Goal_Away - Silva D.(Merino M.)"", ""52' Yellow_Away - Merino M.(Podcięcie)"", ""62' Goal_Away - Merino M."", ""75' Yellow_Away - Remiro A.(Opóźnianie gry)""]",02.03.2022,21:00,0,2,Away,52%,48%,13,13,1,3,138,103,63,45,7,6,5,4,9,12,3,4,1,1,1,1,12,9,0,2
laliga,Granada,Cadiz,"[""32' Yellow_Away - Arzamendia S.(Niesportowe zachowanie)"", ""33' Red_Card_Home - Duarte D.(Podcięcie)"", ""35' Yellow_Home - Sanchez G.(Niesportowe zachowanie)"", ""42' Yellow_Home - Uzuni M.(Nadmierna ostrość)"", ""48' Yellow_Away - Alcaraz R.(Podcięcie)"", ""74' Yellow_Away - Fede(Przytrzymywanie)"", ""79' Yellow_Home - Torrente R.(Podcięcie)""]",28.02.2022,21:00,0,0,Draw,36%,64%,6,12,1,4,88,108,18,53,2,7,3,1,18,15,0,4,3,1,4,1,12,17,3,3
laliga,Barcelona,Athletic Bilbao,"[""37' Goal_Home - Aubameyang P."", ""48' Yellow_Home - Busquets S.(Podcięcie)"", ""54' Yellow_Away - Balenziaga M.(Przytrzymywanie)"", ""70' Yellow_Home - Pique G.(Przytrzymywanie)"", ""73' Goal_Home - Dembele O.(de Jong F.)"", ""90' Goal_Home - de Jong L.(Dembele O.)"", ""90+3' Goal_Home - Depay M.(Dembele O.)""]",27.02.2022,21:00,4,0,Home,72%,28%,17,6,7,3,150,58,63,23,7,1,3,2,13,12,5,0,4,3,3,3,8,10,2,1
laliga,Real Sociedad,Osasuna,"[""08' Yellow_Away - Cruz J.(Faul)"", ""08' Yellow_Away - Moncayola J.(Niesportowe zachowanie)"", ""52' Goal_Home - Elustondo A.(Isak A.)"", ""90+1' Yellow_Away - Vidal N.(Podcięcie)"", ""90+6' Yellow_Away - Cote(Przytrzymywanie)"", ""90+7' Yellow_Away - Torres R.(Poza boiskiem, Niesportowe zachowanie)""]",27.02.2022,18:30,1,0,Home,58%,42%,11,11,5,1,113,113,56,35,3,7,3,3,11,12,6,5,2,4,1,4,10,9,0,5
laliga,Sevilla,Betis,"[""13' Yellow_Away - Canales S.(Niesportowe zachowanie)"", ""13' Yellow_Home - Jordan J.(Niesportowe zachowanie)"", ""24' Goal_Home - Rakitic I.(Penalty )"", ""28' Yellow_Home - Acuna M.(Podcięcie)"", ""41' Goal_Home - El Haddadi M.(Bono)"", ""67' Yellow_Home - Bono(Opóźnianie gry)"", ""75' Yellow_Away - Rodriguez G.(Podcięcie)"", ""77' Yellow_Away - Ruibal A.(Podcięcie)"", ""87' Yellow_Home - Augustinsson L.(Opóźnianie gry)"", ""90+3' Yellow_Home - El Haddadi M.(Podcięcie)"", ""90+4' Goal_Away - Canales S."", ""90+4' Yellow_Home - Reges F.(Niesportowe zachowanie)""]",27.02.2022,16:15,2,1,Home,46%,54%,12,10,3,2,98,95,48,42,5,5,4,3,23,24,4,4,7,2,1,1,13,16,6,3
laliga,Villarreal,Espanyol,"[""14' Goal_Home - Pino Y.(Estupinan P.)"", ""20' Goal_Home - Pino Y.(Capoue E.)"", ""31' Yellow_Home - Aurier S.(Podcięcie)"", ""40' Yellow_Away - Pedrosa A.(Nadmierna ostrość)"", ""45' Goal_Home - Pino Y."", ""53' Goal_Home - Pino Y.(Danjuma A.)"", ""65' Goal_Away - Bare K."", ""86' Goal_Home - Dia B.(Gomez M.)"", ""90+2' Yellow_Home - Albiol R.(Nadmierna ostrość)""]",27.02.2022,14:00,5,1,Home,65%,35%,19,7,11,2,115,70,64,37,6,4,2,1,18,19,10,3,2,1,1,6,11,12,2,1
laliga,Atletico Madrid,Celta Vigo,"[""12' Yellow_Home - Savic S.(Podcięcie)"", ""15' Yellow_Home - Gimenez J.(Podcięcie)"", ""17' Yellow_Away - Aspas I.(Niesportowe zachowanie)"", ""20' Yellow_Home - Oblak J.(Niesportowe zachowanie)"", ""36' Goal_Home - Lodi R.(Kondogbia G.)"", ""50' Yellow_Home - Mandava R.(Nadmierna ostrość)"", ""60' Goal_Home - Lodi R.(Kondogbia G.)"", ""71' Yellow_Away - Araujo N.(Nadmierna ostrość)"", ""84' Yellow_Away - Galhardo T.(Faul)""]",26.02.2022,21:00,2,0,Home,36%,64%,13,16,6,2,95,131,41,51,6,7,1,7,12,15,5,9,1,2,2,4,10,7,4,3
laliga,Vallecano,Real Madrid,"[""39' Var_Away"", ""42' Yellow_Home - Valentin O.(Nadmierna ostrość)"", ""56' Yellow_Home - Trejo O.(Przytrzymywanie)"", ""58' Yellow_Away - Casemiro(Nadmierna ostrość)"", ""63' Yellow_Away - Mendy F.(Nadmierna ostrość)"", ""65' Yellow_Home - Balliu I.(Nadmierna ostrość)"", ""72' Yellow_Home - Bebe(Przytrzymywanie)"", ""79' Yellow_Home - Catena A.(Przytrzymywanie)"", ""83' Goal_Away - Benzema K.(Vinicius Junior)"", ""90+6' Yellow_Away - Ceballos D.(Opóźnianie gry)""]",26.02.2022,18:30,0,1,Away,34%,66%,19,13,5,6,82,132,37,87,10,2,4,5,14,26,5,9,0,5,5,5,20,5,5,3
laliga,Getafe,Alaves,"[""32' Red_Card_Home - FaulCuenca J.(Faul)"", ""39' Yellow_Away - Loum M.(Nadmierna ostrość)"", ""43' Yellow_Home - Suarez D.(Niesportowe zachowanie)"", ""44' Yellow_Away - Mendez E.(Niesportowe zachowanie)"", ""45+1' Goal_Away - Escalante G.(Duarte R.)"", ""49' Yellow_Home - Alena C.(Faul)"", ""55' Goal_Home - Unal E.(Arambarri M.)"", ""56' Goal_Away - Mendez E.(Duarte R.)"", ""58' Yellow_Away - Laguardia V.(Podcięcie)"", ""72' Goal_Home - Unal E.(Iglesias J.)"", ""76' Yellow_Away - Escalante G.(Podcięcie)""]",26.02.2022,16:15,2,2,Draw,49%,51%,12,7,3,3,120,91,34,36,8,4,1,0,28,11,6,1,4,4,1,1,7,24,2,4
laliga,Mallorca,Valencia,"[""04' Goal_Away - Gabriel Paulista"", ""16' Yellow_Home - Kubo T.(Niesportowe zachowanie)"", ""19' Yellow_Away - Gil B.(Podcięcie)"", ""23' Yellow_Away - Alderete O.(Faul)"", ""26' Yellow_Away - Diakhaby M.(Nadmierna ostrość)"", ""42' Yellow_Away - Mamardashvili G.(Niesportowe zachowanie)"", ""71' Yellow_Home - Valjent M.(Podcięcie)"", ""84' Yellow_Home - Costa J.(Przytrzymywanie)"", ""85' Red_Card_Home - Garcia L.(Poza boiskiem)"", ""88' Yellow_Away - Moriba I.(Faul)"", ""90+2' Red_Card_Away - Żółta kartka / Moriba I.(Nadmierna ostrość)"", ""90+2' Yellow_Home - Raillo A.(Niesportowe zachowanie)""]",26.02.2022,14:00,0,1,Away,67%,33%,23,8,3,4,114,85,60,29,13,3,7,1,22,15,14,1,1,1,3,3,14,21,4,6
laliga,Levante,Elche,"[""37' Goal_Home - Morales J. L.(de Frutos J.)"", ""55' Yellow_Away - Rodriguez F.(Poza boiskiem)"", ""59' Yellow_Away - Barragan A.(Uderzenie łokciem)"", ""67' Goal_Home - de Frutos J.(Malsa M.)"", ""69' Yellow_Home - de Frutos J.(Podcięcie)"", ""73' Red_Card_Away - Gumbau G.(Ciężki faul)"", ""83' Yellow_Away - Roco E.(Faul)"", ""90' Goal_Home - Melero G.(Gomez D.)""]",25.02.2022,21:00,3,0,Home,43%,57%,11,8,4,3,72,102,19,56,6,4,1,1,9,20,3,3,3,1,3,1,17,8,1,2
laliga,Celta Vigo,Levante,"[""25' Yellow_Away - Melero G.(Podcięcie)"", ""40' Yellow_Away - Caceres M.(Niesportowe zachowanie)"", ""45' Yellow_Home - Araujo N.(Nadmierna ostrość)"", ""55' Yellow_Away - Cardenas D.(Niesportowe zachowanie)"", ""57' Yellow_Home - Cervi F.(Niesportowe zachowanie)"", ""67' Goal_Home - Cervi F.(Galan J.)"", ""82' Goal_Away - Marti R."", ""87' Yellow_Away - Marti R.(Podcięcie)"", ""90' Yellow_Home - Aspas I.(Niesportowe zachowanie)"", ""90+2' Yellow_Away - de Frutos J.(Podcięcie)""]",21.02.2022,21:00,1,1,Draw,63%,37%,8,13,4,3,125,92,52,41,2,6,2,4,17,20,2,5,5,1,2,3,15,16,3,5
laliga,Athletic Bilbao,Real Sociedad,"[""05' Yellow_Home - Garcia R.(Podcięcie)"", ""30' Yellow_Away - Silva D.(Zagranie ręką)"", ""32' Penalty_Missed_Home -  Muniain I.()"", ""37' Yellow_Home - Martinez I.(Zagranie ręką)"", ""55' Yellow_Home - Garcia D.(Podcięcie)"", ""68' Goal_Home - Vivian D.(Berenguer A.)"", ""72' Goal_Home - Sancet O.(Muniain I.)"", ""80' Goal_Home - Williams I.(Berenguer A.)"", ""89' Goal_Home - Muniain I.(Sancet O.)"", ""90+4' Yellow_Home - Berenguer A.(Opóźnianie gry)""]",20.02.2022,21:00,4,0,Home,47%,53%,18,9,8,2,94,72,54,29,8,4,2,3,8,13,6,4,4,0,2,4,9,9,4,1
laliga,Betis,Mallorca,"[""25' Goal_Home - Moreno A.(Canales S.)"", ""45' Yellow_Home - Ruiz V.(Podcięcie)"", ""46' Yellow_Home - Juanmi(Nadmierna ostrość)"", ""52' Yellow_Away - Muriqi V.(Podcięcie)"", ""75' Goal_Away - Muriqi V.(Costa J.)"", ""82' Yellow_Away - Battaglia R.(Zagranie ręką)"", ""83' Goal_Home - Willian Jose(Penalty )"", ""87' Yellow_Home - Bellerin H.(Nadmierna ostrość)""]",20.02.2022,18:30,2,1,Home,55%,45%,14,10,5,1,134,98,67,39,2,4,7,5,18,13,4,7,1,2,0,3,13,17,3,2
laliga,Valencia,Barcelona,"[""23' Goal_Away - Aubameyang P.(Alba J.)"", ""32' Goal_Away - de Jong F.(Dembele O.)"", ""35' Yellow_Away - Alba J.(Nadmierna ostrość)"", ""38' Goal_Away - Aubameyang P.(Gavi)"", ""41' Var_Home"", ""52' Goal_Home - Soler C.(Gil B.)"", ""53' Yellow_Home - Moriba I.(Podcięcie)"", ""56' Yellow_Away - Araujo R.(Nadmierna ostrość)"", ""63' Goal_Away - Aubameyang P.(Pedri)"", ""72' Yellow_Away - Nico(Podcięcie)"", ""76' Yellow_Home - Lato T.(Nadmierna ostrość)"", ""77' Yellow_Home - Soler C.(Podcięcie)"", ""90+3' Yellow_Away - Dest S.(Podcięcie)""]",20.02.2022,16:15,1,4,Away,36%,64%,11,6,5,6,82,101,55,33,4,0,2,0,17,24,8,3,2,1,2,4,22,16,3,4
laliga,Espanyol,Sevilla,"[""30' Yellow_Home - de Tomas R.(Podcięcie)"", ""36' Goal_Away - Mir R.(Papu Gomez)"", ""44' Yellow_Away - Augustinsson L.(Podcięcie)"", ""47' Yellow_Away - Corona J.(Przytrzymywanie)"", ""50' Goal_Home - Darder S.(Gil O.)"", ""69' Yellow_Away - Kounde J.(Podcięcie)"", ""76' Red_Card_Away - Kounde J.(Nadmierna ostrość)"", ""76' Yellow_Home - Puado J.(Przytrzymywanie)"", ""81' Yellow_Home - Bare K.(Przytrzymywanie)"", ""85' Yellow_Away - Ocampos L.(Nadmierna ostrość)"", ""90' Yellow_Home - Vidal A.(Podcięcie)""]",20.02.2022,14:00,1,1,Draw,43%,57%,11,7,4,2,95,90,35,50,5,4,2,1,18,15,3,7,1,4,1,3,14,14,4,4
laliga,Real Madrid,Alaves,"[""33' Yellow_Home - Modric L.(Podcięcie)"", ""48' Yellow_Away - Loum M.(Podcięcie)"", ""63' Goal_Home - Asensio M.(Benzema K.)"", ""80' Goal_Home - Vinicius Junior(Benzema K.)"", ""90+1' Goal_Home - Benzema K.(Penalty )""]",19.02.2022,21:00,3,0,Home,70%,30%,22,7,9,2,156,80,109,28,11,5,2,0,11,13,7,1,7,1,2,6,6,11,1,1
laliga,Cadiz,Getafe,"[""06' Goal_Away - Mayoral B.(Penalty )"", ""06' Yellow_Home - Negredo A.(Zagranie ręką)"", ""19' Yellow_Away - Yokuslu O.(Podcięcie)"", ""32' Yellow_Home - Espino A.(Podcięcie)"", ""35' Yellow_Home - Alcaraz R.(Podcięcie)"", ""45+2' Goal_Home - Negredo A.(Espino A.)"", ""51' Yellow_Away - Arambarri M.(Nadmierna ostrość)"", ""82' Yellow_Away - Suarez D.(Przytrzymywanie)"", ""90+4' Yellow_Away - Jankto J.(Niesportowe zachowanie)""]",19.02.2022,18:30,1,1,Draw,65%,35%,9,6,2,1,113,96,47,24,5,3,2,2,12,21,7,2,5,1,0,1,17,11,3,4
laliga,Osasuna,Atletico Madrid,"[""03' Goal_Away - Joao Felix"", ""34' Yellow_Home - Avila C.(Podcięcie)"", ""54' Yellow_Away - Vrsaljko S.(Nadmierna ostrość)"", ""59' Goal_Away - Suarez L.(Joao Felix)"", ""89' Goal_Away - Correa A.(Koke)"", ""90' Yellow_Away - Serrano J.(Podcięcie)""]",19.02.2022,16:15,0,3,Away,62%,38%,14,5,4,4,174,90,59,26,6,0,4,1,18,13,4,2,1,0,1,4,12,19,1,2
laliga,Granada,Villarreal,"[""32' Yellow_Home - Sanchez G.(Niesportowe zachowanie)"", ""33' Yellow_Away - Lo Celso G.(Niesportowe zachowanie)"", ""34' Yellow_Home - Uzuni M.(Przytrzymywanie)"", ""35' Goal_Away - Danjuma A.(Penalty )"", ""39' Goal_Away - Danjuma A."", ""45+4' Yellow_Away - Estupinan P.(Nadmierna ostrość)"", ""60' Yellow_Away - Aurier S.(Niesportowe zachowanie)"", ""61' Goal_Home - Milla L.(Penalty )"", ""68' Yellow_Away - Chukwueze S.(Faul)"", ""75' Yellow_Away - Asenjo S.(Opóźnianie gry)"", ""80' Yellow_Home - Torrente R.(Zagranie ręką)"", ""81' Goal_Away - Danjuma A.(Penalty )"", ""90+2' Yellow_Away - Iborra V.(Faul)"", ""90+6' Goal_Away - Gomez M.(Chukwueze S.)""]",19.02.2022,14:00,1,4,Away,38%,62%,20,15,5,7,97,93,46,41,8,5,7,3,13,15,9,2,1,3,3,4,15,10,3,6
laliga,Elche,Vallecano,"[""07' Yellow_Away - Comesana S.(Podcięcie)"", ""32' Yellow_Home - Guti R.(Podcięcie)"", ""52' Goal_Away - Fran Garcia(Palazon I.)"", ""68' Yellow_Away - Catena A.(Podcięcie)"", ""72' Yellow_Away - Sylla M.(Uderzenie łokciem)"", ""75' Yellow_Away - Balliu I.(Podcięcie)"", ""76' Goal_Home - Carrillo G."", ""84' Goal_Home - Ponce E.(Milla P.)"", ""90+6' Yellow_Home - Marcone I.(Podcięcie)""]",18.02.2022,21:00,2,1,Home,44%,56%,9,13,5,2,95,111,39,40,4,8,0,3,21,26,2,3,1,0,1,3,18,15,2,4
laliga,Atletico Madrid,Levante,"[""26' Yellow_Home - de Paul R.(Nadmierna ostrość)"", ""54' Goal_Away - Melero G.(de Frutos J.)"", ""70' Yellow_Away - Pepelu(Podcięcie)"", ""76' Yellow_Away - Gomez D.(Niesportowe zachowanie)"", ""85' Yellow_Away - Miramon J.(Niesportowe zachowanie)"", ""85' Yellow_Home - Savic S.(Niesportowe zachowanie)"", ""90+6' Yellow_Home - Correa A.(Niesportowe zachowanie)"", ""90+7' Yellow_Away - Son(Przytrzymywanie)""]",16.02.2022,19:00,0,1,Away,54%,46%,10,8,1,5,133,96,63,24,5,2,4,1,18,11,5,3,2,0,4,1,9,19,3,4
laliga,Mallorca,Athletic Bilbao,"[""12' Yellow_Home - Olivan B.(Podcięcie)"", ""22' Goal_Home - Sevilla S.(Penalty )"", ""30' Goal_Home - Rodriguez A.(Muriqi V.)"", ""52' Yellow_Away - Zarraga O.(Nadmierna ostrość)"", ""57' Yellow_Away - Muniain I.(Nadmierna ostrość)"", ""59' Goal_Away - Garcia R.(Berchiche Y.)"", ""61' Goal_Away - Berenguer A.(Muniain I.)"", ""73' Yellow_Home - Rodriguez A.(Nadmierna ostrość)"", ""75' Yellow_Home - Reina M.(Poza boiskiem)"", ""79' Yellow_Away - Berchiche Y.(Faul)"", ""80' Yellow_Home - Raillo A."", ""88' Own_Home - Simon U.()"", ""88' Yellow_Home - Kubo T.(Niesportowe zachowanie)"", ""89' Yellow_Home - Muriqi V.(Faul)"", ""90+1' Yellow_Away - Berenguer A.(Podcięcie)""]",14.02.2022,21:00,3,2,Home,45%,55%,16,7,5,2,90,101,46,36,4,3,7,2,15,26,6,6,4,1,0,2,22,15,6,4
laliga,Espanyol,Barcelona,"[""02' Goal_Away - Pedri(Alba J.)"", ""23' Yellow_Home - Bare K.(Nadmierna ostrość)"", ""40' Goal_Home - Darder S.(de Tomas R.)"", ""56' Var_Away"", ""60' Yellow_Home - Vilhena T.(Nadmierna ostrość)"", ""64' Goal_Home - de Tomas R.(Darder S.)"", ""74' Yellow_Away - Pique G.(Nadmierna ostrość)"", ""76' Yellow_Home - Puado J.(Przytrzymywanie)"", ""78' Yellow_Away - Garcia E.(Nadmierna ostrość)"", ""83' Yellow_Away - Nico(Faul)"", ""90+2' Red_Card_Away - Żółta kartka / Pique G.(Bójka)"", ""90+2' Yellow_Home - Melamed N.(Niesportowe zachowanie)"", ""90+3' Red_Card_Home - Żółta kartka / Melamed N.(Bójka)"", ""90+6' Goal_Away - de Jong L.(Traore A.)"", ""90+6' Red_Card_Home - Morlanes M.(Poza boiskiem)""]",13.02.2022,21:00,2,2,Draw,36%,64%,10,12,4,4,67,127,27,74,4,7,2,1,16,16,3,5,2,3,2,2,14,13,5,4
laliga,Real Sociedad,Granada,"[""22' Yellow_Away - Escudero S.(Faul)"", ""26' Yellow_Away - Uzuni M.(Faul)"", ""37' Goal_Home - Oyarzabal M.(Penalty )"", ""74' Goal_Home - Rafinha(Oyarzabal M.)""]",13.02.2022,18:30,2,0,Home,57%,43%,18,15,8,2,113,84,65,25,5,7,5,6,11,13,6,5,0,0,2,6,13,13,0,2
laliga,Levante,Betis,"[""14' Goal_Away - Fekir N.(Carvalho W.)"", ""22' Yellow_Away - Pezzella G.(Podcięcie)"", ""29' Goal_Away - Gonzalez E."", ""42' Goal_Away - Carvalho W.(Tello C.)"", ""43' Goal_Home - Gomez D.(de Frutos J.)"", ""47' Goal_Home - Gomez D."", ""48' Yellow_Home - Caceres M.(Podcięcie)"", ""49' Goal_Away - Fekir N."", ""56' Yellow_Away - Bellerin H.(Nadmierna ostrość)"", ""74' Red_Card_Home - Soldado R.(Podcięcie)""]",13.02.2022,16:15,2,4,Away,41%,59%,12,19,4,11,98,124,40,54,4,4,4,4,11,16,5,7,3,2,7,2,13,8,1,2
laliga,Alaves,Valencia,"[""14' Goal_Home - Loum M."", ""37' Yellow_Home - Tenaglia N.(Podcięcie)"", ""45+2' Yellow_Home - Pina T.(Niesportowe zachowanie)"", ""61' Yellow_Home - Escalante G.(Niesportowe zachowanie)"", ""62' Goal_Away - Guedes G.(Penalty )"", ""76' Goal_Home - Joselu(Penalty )"", ""76' Yellow_Away - Diakhaby M.(Niesportowe zachowanie)"", ""84' Yellow_Away - Lato T.(Podcięcie)"", ""88' Yellow_Away - Gil B.(Nadmierna ostrość)"", ""90+7' Yellow_Home - Laguardia V.(Podcięcie)""]",13.02.2022,14:00,2,1,Home,41%,59%,9,9,5,4,93,108,44,47,4,5,0,0,17,15,5,9,1,2,3,3,15,17,4,3
laliga,Atletico Madrid,Getafe,"[""03' Yellow_Home - Savic S.(Podcięcie)"", ""09' Penalty_Missed_Home -  Suarez L.()"", ""13' Yellow_Home - Lecomte B.(Poza boiskiem)"", ""15' Yellow_Away - Djene(Podcięcie)"", ""20' Goal_Home - Correa A."", ""21' Yellow_Away - Maksimovic N.(Faul)"", ""22' Yellow_Away - Arambarri M.(Podcięcie)"", ""27' Goal_Home - Matheus Cunha"", ""30' Goal_Away - Mayoral B.(Jankto J.)"", ""37' Goal_Away - Unal E.(Penalty )"", ""42' Goal_Away - Unal E.(Penalty )"", ""45' Yellow_Home - Koke(Faul)"", ""45+2' Yellow_Home - Suarez L.(Faul)"", ""45+4' Goal_Home - Correa A.(Lemar T.)"", ""58' Red_Card_Home - Felipe(Nadmierna ostrość)"", ""89' Goal_Home - Hermoso M.(Joao Felix)"", ""90+5' Yellow_Away - Silva J.""]",12.02.2022,21:00,4,3,Home,50%,50%,11,10,7,4,96,115,34,39,3,3,1,3,16,17,5,4,0,0,1,3,18,17,3,4
laliga,Vallecano,Osasuna,"[""08' Goal_Away - Moncayola J.(Avila C.)"", ""24' Yellow_Home - Garcia A.(Niesportowe zachowanie)"", ""34' Yellow_Home - Saveljich E.(Nadmierna ostrość)"", ""40' Goal_Away - Garcia R.(Brasanac D.)"", ""70' Yellow_Away - Vidal N.(Faul)"", ""90+3' Goal_Away - Garcia K.(Martinez J.)""]",12.02.2022,18:30,0,3,Away,55%,45%,10,12,3,5,145,115,53,40,4,7,3,0,18,16,4,5,5,2,2,3,11,16,2,1
laliga,Villarreal,Real Madrid,"[""23' Yellow_Away - Militao E.(Niesportowe zachowanie)"", ""23' Yellow_Home - Foyth J.(Bójka)"", ""29' Yellow_Away - Asensio M.(Podcięcie)"", ""45+2' Yellow_Away - Bale G.(Podcięcie)"", ""51' Yellow_Home - Albiol R.(Nadmierna ostrość)"", ""88' Yellow_Away - Casemiro(Przytrzymywanie)""]",12.02.2022,16:15,0,0,Draw,43%,57%,9,17,2,6,101,102,56,59,2,7,5,4,18,21,3,3,3,4,6,2,11,10,2,4
laliga,Cadiz,Celta Vigo,"[""25' Yellow_Away - Cervi F.(Podcięcie)"", ""52' Yellow_Away - Galan J.(Nadmierna ostrość)"", ""82' Yellow_Home - Ledesma J.(Nadmierna ostrość)"", ""84' Penalty_Missed_Away -  Mina S.()"", ""88' Yellow_Home - Jonsson J.(Faul)"", ""90+4' Yellow_Home - Hernandez L.(Faul)""]",12.02.2022,14:00,0,0,Draw,45%,55%,8,6,2,1,101,121,51,35,3,4,3,1,36,16,3,3,1,3,1,2,12,19,3,2
laliga,Sevilla,Elche,"[""35' Yellow_Away - Verdu G.(Nadmierna ostrość)"", ""36' Yellow_Away - Gumbau G.(Przytrzymywanie)"", ""69' Yellow_Away - Badia E.(Opóźnianie gry)"", ""70' Goal_Home - Papu Gomez"", ""75' Goal_Home - Mir R.(Martial A.)"", ""80' Yellow_Away - Pastore J.(Podcięcie)"", ""90' Yellow_Away - Roco E.(Faul)"", ""90' Yellow_Home - Acuna M.(Faul)""]",11.02.2022,21:00,2,0,Home,57%,43%,14,7,6,1,97,78,75,38,4,2,4,4,23,23,5,4,2,0,1,4,13,14,1,5
